supplement_record_id,source_dataset,manuscript_block,source_original_relative_path,source_submitted_file,source_file,instance_index,instance_id,config,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,policy_type,buffer_rule,buffer_eta,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,mc_R_tol,n,file,R
R01116,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,hybrid_main,930949.0,OK,40.0,3,hybrid,38.61084669997217,14560.62222514266,14467.082106585509,17.295636817039167,42.72441410874663,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01117,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,hybrid_main,938868.0,OK,40.0,3,hybrid,38.322472299973015,14933.76628750966,14814.028445410971,17.91493863828318,39.36641333424537,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01118,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,hybrid_main,946787.0,OK,40.0,3,hybrid,38.72714630002156,14744.769446924842,14684.989970863628,17.659913435616616,41.144425547176176,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01119,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,hybrid_main,954706.0,OK,40.0,3,hybrid,38.725327100022696,14829.44802289124,14712.457010913076,17.75570642222774,39.87649126406491,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01120,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,hybrid_main,962625.0,OK,40.0,3,hybrid,39.54584249999607,13997.610355346906,13909.615303355204,16.653294557850725,40.56126814191881,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01121,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,970544.0,OK,40.0,3,hybrid,40.11311350000324,13039.117225938642,12978.34575785349,15.41318747406931,40.52729006575736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01122,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,978463.0,OK,40.0,3,hybrid,35.31919760000892,13167.173591853194,13144.24874142204,15.629456493176995,40.63303918683702,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01123,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,986382.0,OK,40.0,3,hybrid,38.141118100029416,13174.830691908344,13160.968398923118,15.691608346284138,39.77891826314327,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01124,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,994301.0,OK,40.0,3,hybrid,38.597695200005546,13078.276487690811,13066.038272442816,15.473758681475283,41.73483603818152,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01125,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1002220.0,OK,40.0,3,hybrid,39.3321645000251,13060.638764716736,12983.46679667549,15.665820796649236,35.26003426253033,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01126,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1010139.0,OK,40.0,3,hybrid,37.9152303999872,12543.703728644146,12488.799308987564,14.902603164542052,37.48134101660068,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01127,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1018058.0,OK,40.0,3,hybrid,38.966815699997824,13237.442280531985,13155.032975067372,15.769966474553668,37.930231975774895,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01128,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1025977.0,OK,40.0,3,hybrid,37.19680259999586,12780.638787473436,12727.847959027931,15.219136614694431,37.52844280020309,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01129,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1033896.0,OK,40.0,3,hybrid,38.51454579998972,13000.613806897289,12956.422029627924,15.40448459864925,40.087388018314,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01130,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_dro,1041815.0,OK,40.0,3,hybrid,36.37203949998366,12507.511287431846,12449.34231015193,14.820065773870049,38.12265656426837,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01131,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1049734.0,OK,40.0,3,hybrid,45.4114041000139,17472.798821814104,15247.957498510665,18.631287406924333,36.4140555233547,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01132,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1057653.0,OK,40.0,3,hybrid,47.651572400005534,16842.56133077648,15613.916430936884,19.15751037548691,35.593818552048646,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01133,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1065572.0,OK,40.0,3,hybrid,43.15987329999916,17788.633706131146,16361.058673748385,20.153189008701567,35.60476906349168,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01134,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1073491.0,OK,40.0,3,hybrid,47.46508069999982,17398.73659541773,15687.711151275753,19.271826175873997,35.252614839150226,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01135,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1081410.0,OK,40.0,3,hybrid,44.50501890003216,17788.867819786683,15635.848693468712,19.164168404670903,36.07778257044392,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01136,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1089329.0,OK,40.0,3,hybrid,43.64395650004735,17741.762916811876,15447.278595128955,18.873969858256363,36.90860575533381,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01137,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1097248.0,OK,40.0,3,hybrid,46.018857899995055,17070.595865069306,14631.895504177652,17.65265573957572,39.7829628427389,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01138,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1105167.0,OK,40.0,3,hybrid,44.56267309997929,16931.238787819366,14937.030435565432,18.19026106853604,36.98098954752581,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01139,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1113086.0,OK,40.0,3,hybrid,45.31867559999228,17664.508960417188,15269.069160206926,18.604337710431366,37.59473935381142,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01140,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_adjacent,1121005.0,OK,40.0,3,hybrid,41.89776330004679,17961.036502353378,16319.313308421528,20.15275416424365,34.42136243539411,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01141,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1128924.0,OK,40.0,3,hybrid,52.62255079997704,14777.75946438506,14708.73250433888,17.65708826598048,41.88332299581491,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01142,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1136843.0,OK,40.0,3,hybrid,52.71687020000536,13832.148094302062,13776.56967243475,16.513117835003815,39.76375131948257,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01143,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1144762.0,OK,40.0,3,hybrid,52.342331999971066,14125.319015103076,14068.02105302065,16.98954803726184,37.88171500212202,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01144,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1152681.0,OK,40.0,3,hybrid,52.52736649999861,13861.644356134788,13769.734297372674,16.54136774153119,38.96309974926517,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01145,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1160600.0,OK,40.0,3,hybrid,53.96718299994245,14620.387144608989,14449.575635931862,17.452120416276696,38.871009249266834,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01146,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1168519.0,OK,40.0,3,hybrid,52.84504669997841,14951.718697079454,14855.33463232834,17.853574807333096,41.86152933795765,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01147,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1176438.0,OK,40.0,3,hybrid,52.09696059999988,14845.895317771308,14732.304263938327,17.821694806703423,39.02951882602167,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01148,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1184357.0,OK,40.0,3,hybrid,54.08641119999811,14354.636408304948,14260.047466022575,17.250348825074685,37.77959563475893,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01149,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1192276.0,OK,40.0,3,hybrid,52.96800210000947,14596.26598328658,14467.337948941777,17.451112515120663,39.40010178860806,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01150,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,2.0,syn_n40_L3_2,abl_no_cache,1200195.0,OK,40.0,3,hybrid,52.83974849997321,15039.029303022724,14854.532475697928,18.01851135829993,38.30425591351373,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01151,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1208114.0,OK,40.0,3,palns,12.668367600010242,13853.56254290177,13853.56254290177,16.68726728214131,38.23177375130813,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01152,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1216033.0,OK,40.0,3,palns,11.22006419999525,13851.112347741851,13851.112347741851,16.686780605981163,38.172196950170814,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01153,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1223952.0,OK,40.0,3,palns,12.10249759996077,13617.537835532556,13617.537835532556,16.240578016219057,41.06012352480762,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01154,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1231871.0,OK,40.0,3,palns,12.636886599997524,13539.365640410382,13539.365640410382,16.06874268954967,42.50881780708942,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01155,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1239790.0,OK,40.0,3,palns,14.990616300026886,13815.901445657166,13815.901445657166,16.593522394065612,39.16456143165588,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01156,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1247709.0,OK,40.0,3,palns,14.487310500000603,13851.778644307664,13851.778644307664,16.617079109689026,39.68483748688265,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01157,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1255628.0,OK,40.0,3,palns,16.172900999954436,13845.62761697812,13845.62761697812,16.62378538367947,39.36538797767205,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01158,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1263547.0,OK,40.0,3,palns,14.969264400016982,13840.351790071958,13840.351790071958,16.761456855903614,36.26454708983562,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01159,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1271466.0,OK,40.0,3,palns,15.40007799997693,13824.82392178697,13824.82392178697,16.618594309872282,38.88223398236456,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01160,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,palns_only,1279385.0,OK,40.0,3,palns,15.665736599999946,13829.401038718435,13829.401038718435,16.70420937516278,37.17840020989577,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01161,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1287304.0,OK,40.0,3,hybrid,40.495699600025546,13547.043901877594,13503.577505775169,16.079855690970987,41.24816392991217,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01162,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1295223.0,OK,40.0,3,hybrid,43.33804910001345,13856.643563135449,13754.120538905252,16.710960024729193,34.88287201023873,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01163,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1303142.0,OK,40.0,3,hybrid,38.93879149999702,13844.944876423762,13738.07340630529,16.79174309030893,32.69331681638834,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01164,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1311061.0,OK,40.0,3,hybrid,42.46605490002548,13859.572453891193,13756.000901327629,16.713207125975213,34.888444481320505,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01165,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1318980.0,OK,40.0,3,hybrid,39.80371190002188,13846.624177742548,13772.92767419188,16.71030521012794,35.43425047416919,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01166,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1326899.0,OK,40.0,3,hybrid,42.66570309997769,13866.329838589798,13763.124316324387,16.707470823699772,35.21489138713025,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01167,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1334818.0,OK,40.0,3,hybrid,39.72576609998941,13855.666727944135,13785.870877118108,16.47420505533061,40.86334530343282,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01168,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1342737.0,OK,40.0,3,hybrid,36.76704429998063,13798.90330460048,13755.616774656428,16.710515394918733,34.93514938478223,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01169,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1350656.0,OK,40.0,3,hybrid,39.654792300018016,13820.90827172064,13664.258698766556,16.630112224347013,34.04784372875119,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01170,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,hybrid_main,1358575.0,OK,40.0,3,hybrid,40.37727050000103,13803.59475384667,13721.041096894474,16.679684435708182,34.6079362889526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01171,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,abl_no_dro,1366494.0,OK,40.0,3,hybrid,37.96619529998861,12693.98189400672,12610.895517399244,15.22922164547897,33.97083666542896,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01172,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,abl_no_dro,1374413.0,OK,40.0,3,hybrid,38.93922910001129,12691.93950213882,12591.18483023204,15.233762694292528,33.31036598607551,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01173,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,abl_no_dro,1382332.0,OK,40.0,3,hybrid,41.59465879999334,12697.6113179712,12637.755597695132,15.373588804109849,31.64468556036412,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01174,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,abl_no_dro,1390251.0,OK,40.0,3,hybrid,39.493235200003255,12508.309933329516,12483.266511934022,14.840589324140227,38.6521291093956,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01175,ExpB_ablation,Medium-scale ablation and planned-cost premium tables,DROBaseline/artifacts/summary_tables/ExpB_Ablation_raw.csv,raw_records/ExpB_Ablation_raw.csv,GENERATED,3.0,syn_n40_L3_3,abl_no_dro,1398170.0,OK,40.0,3,hybrid,38.57212859997526,12356.01148075336,12334.092242942485,14.592725380312372,39.70137736309159,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
