source_file,instance_index,instance_id,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,config,policy_type,buffer_rule,buffer_eta,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,15690,OK,40,3,hybrid,29.12155490007717,48745.34668647938,48501.12948970821,18.28904311853099,38.68834708490115,True,nan,nan,0.0,0.044917305533708804,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,28035,beta,0.7,0.0001,0.2022807999746874,0.0,50679.66954172741,51123.5715601564,51211.69283293021,19.06023803918463,19.220416998361156,19.25672873624439,40.61614416691898,41.00382289321554,41.10082656479011,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,10560,OK,40,3,hybrid,29.134162599919364,46050.8655791743,45384.967150262484,16.47685423543552,38.60958877782686,True,nan,nan,0.0,0.04655629637691649,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,22905,beta,0.7,0.0001,0.19926370005123317,0.0,47497.92313196672,47902.18420260387,48018.624117976564,17.215796852568833,17.357006197432476,17.407412205477755,40.51348551688824,40.90750540456319,41.003278440248664,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,12560,OK,40,3,hybrid,28.362193900044076,46048.65561254248,45546.35807172756,16.919612324910936,37.29559359861991,True,nan,nan,0.0,0.04534119083855821,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,24905,beta,0.7,0.0001,0.2018718000035733,0.0,47611.48418505907,48052.48095944819,48156.59321937672,17.63357232442716,17.787795772187028,17.824253689945206,39.187580518961994,39.588502178091936,39.69191814429009,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,14560,OK,40,3,hybrid,28.591196199995466,46579.52001199839,45926.92689684753,17.47532318453658,36.04194996252298,True,nan,nan,0.0,0.044292949693902066,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,26905,beta,0.7,0.0001,0.2006269000703469,0.0,47961.165959485115,48408.713901791496,48544.92874980173,18.188667324522182,18.355756602820986,18.406507789684774,37.86762557288312,38.27907143753569,38.39264277582302,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,10556,OK,40,3,hybrid,28.86972129996866,43996.733958620374,43724.71426189196,15.666807436274965,37.980314711610035,True,nan,nan,0.0,0.04786584916336686,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,22901,beta,0.7,0.0001,0.19745780003722757,0.0,45817.634839463,46220.23491833429,46343.786353268115,16.407022014140306,16.561795385322192,16.593547137801735,39.834883145387714,40.203197154278264,40.283438732442626,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,12556,OK,40,3,hybrid,28.689038599957712,44441.41842043472,44030.708115954105,16.249156742831914,36.46031478475523,True,nan,nan,0.0,0.04573825468765552,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,24901,beta,0.7,0.0001,0.20637879997957498,0.0,46044.595857839435,46416.428913663774,46542.35052589156,16.964300515039653,17.105298245727546,17.150669274118723,38.23396662727117,38.57847044799414,38.66747296389856,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,14556,OK,40,3,hybrid,28.809416199917905,44507.76656001861,44180.160698308144,16.35969671151613,36.374836197179384,True,nan,nan,0.0,0.0462431710526602,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,26901,beta,0.7,0.0001,0.19984990009106696,0.0,46223.19142661402,46633.11188807169,46749.410436954706,17.08803893612227,17.24265700969977,17.286432470511354,38.163389411569256,38.518404371883,38.58714846487158,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,10360,OK,40,3,hybrid,29.167531299986877,42149.35498936154,41928.86170559249,14.787416020650204,37.311676601082546,True,nan,nan,0.0,0.04924995123403276,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,22705,beta,0.7,0.0001,0.2004254999337718,0.0,43993.856099891425,44397.3602956172,44501.83842831661,15.511318398974442,15.652940481054419,15.697221332238374,39.165810714744154,39.577837782326014,39.65131098082818,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,12360,OK,40,3,hybrid,28.59894090006128,41481.35602147568,41201.09580949291,14.662401130715736,36.16669752728031,True,nan,nan,0.0,0.048959532030281014,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,24705,beta,0.7,0.0001,0.2013414999237284,0.0,43218.28217946045,43622.364327074116,43720.093421079546,15.35679468565679,15.499796710461657,15.53774049989893,38.026069364097566,38.39086171465421,38.48798974013902,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,14360,OK,40,3,hybrid,28.838672899990343,39278.4126663744,39112.28740384735,13.53395726506721,35.78791122940689,True,nan,nan,0.0,0.05033105046170493,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,26705,beta,0.7,0.0001,0.20727479993365705,0.0,41080.8499148431,41469.11488647535,41574.57457056812,14.213713693505472,14.349501970002274,14.384766585759063,37.59452585751954,37.957872862296135,38.056679585509315,nan,nan,nan,nan,nan,nan
