source_file,instance_index,instance_id,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,config,policy_type,buffer_rule,buffer_eta,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,11634,OK,40,3,hybrid,37.925049200013746,51770.123795509055,51287.550284342804,17.8549432284035,46.520326213459676,True,nan,nan,0.8305,0.3774178439061621,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,23979,beta,0.9,0.0001,0.42933069996070117,0.8305,70644.38693188834,71915.67995319626,72133.92564985137,24.511048700025437,24.98884750424974,25.094652457625614,64.39023142632246,65.55621647600556,65.81380999816551,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,13634,OK,40,3,hybrid,36.99400079995394,51350.853179407386,51243.644381467384,17.760996156400115,46.777668701304876,True,nan,nan,0.6995,0.3840810670766261,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,25979,beta,0.9,0.0001,0.4279900999972597,0.6995,70925.35799639653,72360.0704599632,72703.63184599516,24.44830789721185,24.95096261066921,25.09635685862575,65.25163238030308,66.67698531977959,66.97635536914797,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,15634,OK,40,3,hybrid,35.283907899982296,51092.91571352149,50927.90413235148,17.42493892896569,47.34557322913295,True,nan,nan,0.8785,0.382828425650704,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,27979,beta,0.9,0.0001,0.42488870001398027,0.8785,70424.55349302958,71673.57848665355,71980.93630893879,23.969562263504834,24.400072805290126,24.48254998280129,65.94732810015863,67.20134081254511,67.47274133231197,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,10006,OK,40,3,hybrid,35.91237169998931,82739.07850483182,80512.85597634013,34.194799381247485,49.73710450715426,True,nan,nan,0.0,-0.002064530371306227,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,22351,beta,0.9,0.0001,0.4513645999832079,0.0,80346.63473989637,80471.52657428649,80485.91081506378,34.15071335739442,34.18894693712937,34.1913940679897,49.534271182946355,49.68610572879345,49.7053959397683,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,12006,OK,40,3,hybrid,36.10179110005265,85030.57650624901,83606.94265121676,34.45534487323305,55.628569703823494,True,nan,nan,0.0,1.768668058516542e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,24351,beta,0.9,0.0001,0.43957309995312244,0.0,83606.94412994604,83606.94412994604,83606.94412994604,34.45534543231166,34.45534543231166,34.45534543231166,55.62857087781383,55.62857087781383,55.62857087781383,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,14006,OK,40,3,hybrid,36.290062099986244,84789.44387910898,83634.8705451316,35.497746906014,51.752668455350715,True,nan,nan,0.0,1.2012729376244425e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,26351,beta,0.9,0.0001,0.43099589995108545,0.0,83634.88059196227,83634.88059196227,83634.88059196227,35.497751107100946,35.497751107100946,35.497751107100946,51.75267491086812,51.75267491086812,51.75267491086812,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11579,OK,40,3,hybrid,35.76696939999238,81135.87684962066,80661.33815295588,29.643071621869982,67.26248087950424,True,nan,nan,0.0,2.3672409670770344e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23924,beta,0.9,0.0001,0.4294190999935381,0.0,80661.34006240412,80661.34006240412,80661.34006240412,29.643072285851787,29.643072285851787,29.643072285851787,67.26248261434687,67.26248261434687,67.26248261434687,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13579,OK,40,3,hybrid,34.493363499990664,82450.71991861057,81189.91769966105,30.085319307931844,66.76638861372648,True,nan,nan,0.0,1.5920151832584619e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25924,beta,0.9,0.0001,0.4322859000531025,0.0,81189.93062521922,81189.9306252192,81189.9306252192,30.08532472493099,30.08532472493099,30.08532472493099,66.76639687297003,66.76639687297003,66.76639687297003,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15579,OK,40,3,hybrid,35.98866109998198,81318.58812879627,80009.16858136313,30.217946469319063,63.64146574115716,True,nan,nan,0.0,2.4816972530146145e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27924,beta,0.9,0.0001,0.4315502000390552,0.0,80009.18843721652,80009.18843721652,80009.18843721652,30.217954153137423,30.217954153137423,30.217954153137423,63.64148083751755,63.64148083751755,63.64148083751755,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11384,OK,40,3,hybrid,36.236105099960696,85311.10349656893,83694.59268808462,32.933812446335786,61.57135895403065,True,nan,nan,0.0,1.320427123348576e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23729,beta,0.9,0.0001,0.42864379996899515,0.0,83694.60373934565,83694.6037393327,83694.60373944572,32.93381670421583,32.933816704209804,32.93381670426238,61.57136742706389,61.571367427057865,61.57136742711045,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13384,OK,40,3,hybrid,35.575993500009645,85923.5198560392,84091.90582014651,32.81037626852995,62.92059147476802,True,nan,nan,0.0,4.035797650706204e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25729,beta,0.9,0.0001,0.4276730999699794,0.0,84091.90921392567,84091.90921392567,84091.90921392567,32.81037756673464,32.81037756673464,32.81037756673464,62.92059411217065,62.92059411217065,62.92059411217065,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,syn_n40_L3_2,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15384,OK,40,3,hybrid,36.85520719998749,85933.46857903512,83413.93971455055,33.10923112468798,60.28499289462442,True,nan,nan,0.0,1.620270768804626e-09,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27729,beta,0.9,0.0001,0.4722342999884859,0.0,83413.93984970372,83413.93984970372,83413.93984970372,33.10923129825242,33.10923129825242,33.10923129825242,60.2849925392769,60.2849925392769,60.2849925392769,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,10024,OK,40,3,hybrid,35.3533859999734,80159.51147923374,78162.95030903906,31.12869939140896,56.09813631920851,True,nan,nan,0.0,3.2351478516706036e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,22369,beta,0.9,0.0001,0.4277120999759063,0.0,78162.95283772607,78162.95283772607,78162.95283772607,31.12870051147794,31.12870051147794,31.128700511477938,56.09813770714126,56.09813770714126,56.09813770714126,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,12024,OK,40,3,hybrid,35.70537580002565,79129.62430440116,77651.79450141595,31.167147280493143,54.816986943505796,True,nan,nan,0.0,7.050398311379183e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,24369,beta,0.9,0.0001,0.42575150000629947,0.0,77651.79997617676,77651.79997617676,77651.79997617676,31.16714922766229,31.16714922766229,31.16714922766229,54.816991753668596,54.816991753668596,54.816991753668596,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,14024,OK,40,3,hybrid,34.296601499954704,79489.69579771637,77921.49864052577,31.575822623999514,53.87244484383688,True,nan,nan,0.0,1.8218944773000386e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,26369,beta,0.9,0.0001,0.42339960002573207,0.0,77921.50006017325,77921.50006017325,77921.50006017325,31.57582316651539,31.57582316651539,31.57582316651539,53.8724459491046,53.8724459491046,53.8724459491046,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,11613,OK,40,3,hybrid,35.620627199998125,71147.76182636243,70582.49770598512,25.396211112259596,60.90875292254181,True,nan,nan,0.0,1.1988723446390041e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23958,beta,0.9,0.0001,0.42932119994657114,0.0,70582.49855217917,70582.4985521255,70582.4985521255,25.396211478182135,25.396211478157174,25.396211478157174,60.90875342059896,60.908753420574,60.908753420574,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,13613,OK,40,3,hybrid,35.7326202999684,68272.0432277815,67669.63869021137,23.728972751494084,60.734188917047575,True,nan,nan,0.0,1.5108325679268764e-07,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25958,beta,0.9,0.0001,0.42962359997909516,0.0,67669.64891396077,67669.64891396077,67669.64891396077,23.72897666511459,23.72897666511459,23.72897666511459,60.73419685170215,60.73419685170215,60.73419685170215,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_dro,proposed_reliability_aware,,nan,15613,OK,40,3,hybrid,35.81624929996906,70585.02727384015,69812.29932355341,25.6441167563287,58.26066852843246,True,nan,nan,0.0,3.652035120919993e-08,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27958,beta,0.9,0.0001,0.4231778000248596,0.0,69812.3018731231,69812.3018731231,69812.3018731231,25.644117881951953,25.644117881951953,25.644117881951953,58.26066994178839,58.26066994178839,58.26066994178839,nan,nan,nan,nan,nan,nan
